_id,date,dateString,devices,group,lat,lng
ObjectId(60e7b8750db4f0003df4f057),2021-07-09T02:46:13.207Z,"7/9/2021, 9:46:13 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774918,100.570732
ObjectId(60e7b9100db4f0003df4f05d),2021-07-09T02:48:48.030Z,"7/9/2021, 9:48:48 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.77978,100.721146
ObjectId(60e7b9a40db4f0003df4f063),2021-07-09T02:51:16.323Z,"7/9/2021, 9:51:16 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774838,100.570732
ObjectId(60e7ba3f0db4f0003df4f069),2021-07-09T02:53:51.149Z,"7/9/2021, 9:53:51 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779773,100.721169
ObjectId(60e7bad30db4f0003df4f06f),2021-07-09T02:56:19.428Z,"7/9/2021, 9:56:19 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774819,100.570755
ObjectId(60e7bb6e0db4f0003df4f075),2021-07-09T02:58:54.235Z,"7/9/2021, 9:58:54 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779778,100.721191
ObjectId(60e7bc020db4f0003df4f07b),2021-07-09T03:01:22.512Z,"7/9/2021, 10:01:22 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774906,100.570778
ObjectId(60e7bc9d0db4f0003df4f081),2021-07-09T03:03:57.698Z,"7/9/2021, 10:03:57 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779781,100.721184
ObjectId(60e7bd310db4f0003df4f087),2021-07-09T03:06:25.631Z,"7/9/2021, 10:06:25 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.77492,100.570808
ObjectId(60e7bdcc0db4f0003df4f08d),2021-07-09T03:09:00.446Z,"7/9/2021, 10:09:00 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779763,100.721199
ObjectId(60e7be600db4f0003df4f093),2021-07-09T03:11:28.743Z,"7/9/2021, 10:11:28 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.77491,100.570786
ObjectId(60e7befb0db4f0003df4f099),2021-07-09T03:14:03.592Z,"7/9/2021, 10:14:03 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779765,100.721199
ObjectId(60e7bf8f0db4f0003df4f09f),2021-07-09T03:16:31.832Z,"7/9/2021, 10:16:31 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.77489,100.57077
ObjectId(60e7c02a0db4f0003df4f0a5),2021-07-09T03:19:06.630Z,"7/9/2021, 10:19:06 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779764,100.721176
ObjectId(60e7c0be0db4f0003df4f0ab),2021-07-09T03:21:34.959Z,"7/9/2021, 10:21:34 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774897,100.57077
ObjectId(60e7c1590db4f0003df4f0b1),2021-07-09T03:24:09.821Z,"7/9/2021, 10:24:09 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779767,100.721176
ObjectId(60e7c1ee0db4f0003df4f0b7),2021-07-09T03:26:38.103Z,"7/9/2021, 10:26:38 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774987,100.570831
ObjectId(60e7c2880db4f0003df4f0bd),2021-07-09T03:29:12.842Z,"7/9/2021, 10:29:12 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779768,100.721176
ObjectId(60e7c31d0db4f0003df4f0c3),2021-07-09T03:31:41.178Z,"7/9/2021, 10:31:41 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.77493,100.570801
ObjectId(60e7c3b70db4f0003df4f0c9),2021-07-09T03:34:15.857Z,"7/9/2021, 10:34:15 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779768,100.721176
ObjectId(60e7c44c0db4f0003df4f0cd),2021-07-09T03:36:44.273Z,"7/9/2021, 10:36:44 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774952,100.570801
ObjectId(60e7c4e60db4f0003df4f0d3),2021-07-09T03:39:18.904Z,"7/9/2021, 10:39:18 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779768,100.721176
ObjectId(60e7c57b0db4f0003df4f0d7),2021-07-09T03:41:47.376Z,"7/9/2021, 10:41:47 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774946,100.570824
ObjectId(60e7c6160db4f0003df4f0dd),2021-07-09T03:44:22.027Z,"7/9/2021, 10:44:22 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779768,100.721176
ObjectId(60e7c6aa0db4f0003df4f0e1),2021-07-09T03:46:50.484Z,"7/9/2021, 10:46:50 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774948,100.570824
ObjectId(60e7c7450db4f0003df4f0e7),2021-07-09T03:49:25.195Z,"7/9/2021, 10:49:25 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779773,100.721161
ObjectId(60e7c7d90db4f0003df4f0ec),2021-07-09T03:51:53.590Z,"7/9/2021, 10:51:53 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774961,100.570808
ObjectId(60e7c8740db4f0003df4f0f2),2021-07-09T03:54:28.282Z,"7/9/2021, 10:54:28 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779772,100.721161
ObjectId(60e7c9080db4f0003df4f0f7),2021-07-09T03:56:56.702Z,"7/9/2021, 10:56:56 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774984,100.570793
ObjectId(60e7c9a30db4f0003df4f0fd),2021-07-09T03:59:31.394Z,"7/9/2021, 10:59:31 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779769,100.721161
ObjectId(60e7ca370db4f0003df4f102),2021-07-09T04:01:59.794Z,"7/9/2021, 11:01:59 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.775023,100.570816
ObjectId(60e7cad20db4f0003df4f108),2021-07-09T04:04:34.810Z,"7/9/2021, 11:04:34 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779771,100.721161
ObjectId(60e7cb660db4f0003df4f10d),2021-07-09T04:07:02.930Z,"7/9/2021, 11:07:02 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.775019,100.570808
ObjectId(60e7cc010db4f0003df4f113),2021-07-09T04:09:37.538Z,"7/9/2021, 11:09:37 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779772,100.721161
ObjectId(60e7cc960db4f0003df4f117),2021-07-09T04:12:06.091Z,"7/9/2021, 11:12:06 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.775038,100.570847
ObjectId(60e7cd300db4f0003df4f11d),2021-07-09T04:14:40.658Z,"7/9/2021, 11:14:40 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779773,100.721161
ObjectId(60e7cdc50db4f0003df4f121),2021-07-09T04:17:09.144Z,"7/9/2021, 11:17:09 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.775005,100.570816
ObjectId(60e7ce5f0db4f0003df4f127),2021-07-09T04:19:43.729Z,"7/9/2021, 11:19:43 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779773,100.721161
ObjectId(60e7cef40db4f0003df4f12b),2021-07-09T04:22:12.229Z,"7/9/2021, 11:22:12 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.775012,100.570816
ObjectId(60e7cf8e0db4f0003df4f131),2021-07-09T04:24:46.863Z,"7/9/2021, 11:24:46 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779773,100.721161
ObjectId(60e7d0230db4f0003df4f135),2021-07-09T04:27:15.344Z,"7/9/2021, 11:27:15 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.775029,100.570831
ObjectId(60e7d0bd0db4f0003df4f13b),2021-07-09T04:29:49.942Z,"7/9/2021, 11:29:49 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779774,100.721161
ObjectId(60e7d1520db4f0003df4f13f),2021-07-09T04:32:18.444Z,"7/9/2021, 11:32:18 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.775032,100.570831
ObjectId(60e7d1ed0db4f0003df4f145),2021-07-09T04:34:53.370Z,"7/9/2021, 11:34:53 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779774,100.721161
ObjectId(60e7d2810db4f0003df4f149),2021-07-09T04:37:21.590Z,"7/9/2021, 11:37:21 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774999,100.570816
ObjectId(60e7d31c0db4f0003df4f14f),2021-07-09T04:39:56.147Z,"7/9/2021, 11:39:56 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779773,100.721161
ObjectId(60e7d3b00db4f0003df4f153),2021-07-09T04:42:24.677Z,"7/9/2021, 11:42:24 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774999,100.570816
ObjectId(60e7d44b0db4f0003df4f159),2021-07-09T04:44:59.250Z,"7/9/2021, 11:44:59 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779772,100.721161
ObjectId(60e7d4df0db4f0003df4f15d),2021-07-09T04:47:27.792Z,"7/9/2021, 11:47:27 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774995,100.570808
ObjectId(60e7d57a0db4f0003df4f163),2021-07-09T04:50:02.347Z,"7/9/2021, 11:50:02 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779771,100.721161
ObjectId(60e7d60e0db4f0003df4f167),2021-07-09T04:52:30.881Z,"7/9/2021, 11:52:30 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774976,100.570778
ObjectId(60e7d6a90db4f0003df4f16d),2021-07-09T04:55:05.452Z,"7/9/2021, 11:55:05 AM",[],ObjectId(60b9e7180e6de2002a23074c),13.779771,100.721161
ObjectId(60e7d73e0db4f0003df4f171),2021-07-09T04:57:34.001Z,"7/9/2021, 11:57:34 AM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.774987,100.570778
ObjectId(60e7d7d80db4f0003df4f177),2021-07-09T05:00:08.549Z,"7/9/2021, 12:00:08 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.77977,100.721161
ObjectId(60e7d86d0db4f0003df4f17b),2021-07-09T05:02:37.102Z,"7/9/2021, 12:02:37 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.775486,100.562759
ObjectId(60e7d9080db4f0003df4f181),2021-07-09T05:05:12.234Z,"7/9/2021, 12:05:12 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.77977,100.721161
ObjectId(60e7d99c0db4f0003df4f185),2021-07-09T05:07:40.218Z,"7/9/2021, 12:07:40 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765311,100.557724
ObjectId(60e7da360db4f0003df4f18b),2021-07-09T05:10:14.825Z,"7/9/2021, 12:10:14 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779771,100.721153
ObjectId(60e7dacb0db4f0003df4f18f),2021-07-09T05:12:43.361Z,"7/9/2021, 12:12:43 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765268,100.557877
ObjectId(60e7db650db4f0003df4f195),2021-07-09T05:15:17.847Z,"7/9/2021, 12:15:17 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779772,100.721161
ObjectId(60e7dbfa0db4f0003df4f199),2021-07-09T05:17:46.445Z,"7/9/2021, 12:17:46 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765333,100.557747
ObjectId(60e7dc940db4f0003df4f19f),2021-07-09T05:20:20.955Z,"7/9/2021, 12:20:20 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779772,100.721161
ObjectId(60e7dd290db4f0003df4f1a3),2021-07-09T05:22:49.654Z,"7/9/2021, 12:22:49 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765331,100.557793
ObjectId(60e7ddc40db4f0003df4f1a9),2021-07-09T05:25:24.068Z,"7/9/2021, 12:25:24 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779773,100.721161
ObjectId(60e7de580db4f0003df4f1ad),2021-07-09T05:27:52.712Z,"7/9/2021, 12:27:52 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765326,100.557816
ObjectId(60e7def30db4f0003df4f1b3),2021-07-09T05:30:27.253Z,"7/9/2021, 12:30:27 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779774,100.721161
ObjectId(60e7df870db4f0003df4f1b7),2021-07-09T05:32:55.807Z,"7/9/2021, 12:32:55 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765326,100.557823
ObjectId(60e7e0220db4f0003df4f1bd),2021-07-09T05:35:30.816Z,"7/9/2021, 12:35:30 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779775,100.721161
ObjectId(60e7e0b60db4f0003df4f1c1),2021-07-09T05:37:58.901Z,"7/9/2021, 12:37:58 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765327,100.557823
ObjectId(60e7e1510db4f0003df4f1c7),2021-07-09T05:40:33.378Z,"7/9/2021, 12:40:33 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779776,100.721161
ObjectId(60e7e1e60db4f0003df4f1cb),2021-07-09T05:43:02.031Z,"7/9/2021, 12:43:02 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765367,100.557793
ObjectId(60e7e2800db4f0003df4f1d1),2021-07-09T05:45:36.557Z,"7/9/2021, 12:45:36 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779776,100.721161
ObjectId(60e7e3150db4f0003df4f1d5),2021-07-09T05:48:05.191Z,"7/9/2021, 12:48:05 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765359,100.557793
ObjectId(60e7e3af0db4f0003df4f1db),2021-07-09T05:50:39.638Z,"7/9/2021, 12:50:39 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779777,100.721161
ObjectId(60e7e4440db4f0003df4f1df),2021-07-09T05:53:08.254Z,"7/9/2021, 12:53:08 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.765362,100.5578
ObjectId(60e7e4de0db4f0003df4f1e5),2021-07-09T05:55:42.756Z,"7/9/2021, 12:55:42 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779778,100.721161
ObjectId(60e7e5730db4f0003df4f1e9),2021-07-09T05:58:11.293Z,"7/9/2021, 12:58:11 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.760859,100.555092
ObjectId(60e7e60d0db4f0003df4f1ef),2021-07-09T06:00:45.849Z,"7/9/2021, 1:00:45 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779778,100.721161
ObjectId(60e7e6a20db4f0003df4f1f3),2021-07-09T06:03:14.413Z,"7/9/2021, 1:03:14 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.75502,100.554474
ObjectId(60e7e73d0db4f0003df4f1f9),2021-07-09T06:05:49.342Z,"7/9/2021, 1:05:49 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779778,100.721161
ObjectId(60e7e7d10db4f0003df4f1fd),2021-07-09T06:08:17.499Z,"7/9/2021, 1:08:17 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.758167,100.565109
ObjectId(60e7e86c0db4f0003df4f203),2021-07-09T06:10:52.086Z,"7/9/2021, 1:10:52 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779792,100.721138
ObjectId(60e7e9000db4f0003df4f207),2021-07-09T06:13:20.678Z,"7/9/2021, 1:13:20 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.758016,100.564552
ObjectId(60e7e99b0db4f0003df4f20d),2021-07-09T06:15:55.302Z,"7/9/2021, 1:15:55 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779792,100.721138
ObjectId(60e7ea2f0db4f0003df4f211),2021-07-09T06:18:23.759Z,"7/9/2021, 1:18:23 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.757972,100.564186
ObjectId(60e7eaca0db4f0003df4f217),2021-07-09T06:20:58.231Z,"7/9/2021, 1:20:58 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779799,100.721146
ObjectId(60e7eb5e0db4f0003df4f21b),2021-07-09T06:23:26.858Z,"7/9/2021, 1:23:26 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.757957,100.564056
ObjectId(60e7ebf90db4f0003df4f221),2021-07-09T06:26:01.310Z,"7/9/2021, 1:26:01 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779799,100.721146
ObjectId(60e7ec8e0db4f0003df4f225),2021-07-09T06:28:30.008Z,"7/9/2021, 1:28:30 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),13.773046,100.573296
ObjectId(60e7ed280db4f0003df4f22b),2021-07-09T06:31:04.419Z,"7/9/2021, 1:31:04 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779798,100.721153
ObjectId(60e7edbc0db4f0003df4f22f),2021-07-09T06:33:32.979Z,"7/9/2021, 1:33:32 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7ee570db4f0003df4f235),2021-07-09T06:36:07.929Z,"7/9/2021, 1:36:07 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779797,100.721153
ObjectId(60e7eeec0db4f0003df4f239),2021-07-09T06:38:36.175Z,"7/9/2021, 1:38:36 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7ef860db4f0003df4f23f),2021-07-09T06:41:10.625Z,"7/9/2021, 1:41:10 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779802,100.721115
ObjectId(60e7f01b0db4f0003df4f243),2021-07-09T06:43:39.207Z,"7/9/2021, 1:43:39 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7f0b50db4f0003df4f249),2021-07-09T06:46:13.736Z,"7/9/2021, 1:46:13 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.7798,100.72113
ObjectId(60e7f14a0db4f0003df4f24d),2021-07-09T06:48:42.302Z,"7/9/2021, 1:48:42 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7f1e40db4f0003df4f253),2021-07-09T06:51:16.812Z,"7/9/2021, 1:51:16 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779799,100.721138
ObjectId(60e7f2790db4f0003df4f257),2021-07-09T06:53:45.421Z,"7/9/2021, 1:53:45 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7f3130db4f0003df4f25d),2021-07-09T06:56:19.916Z,"7/9/2021, 1:56:19 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779799,100.721138
ObjectId(60e7f3a80db4f0003df4f261),2021-07-09T06:58:48.541Z,"7/9/2021, 1:58:48 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7f4430db4f0003df4f267),2021-07-09T07:01:23.098Z,"7/9/2021, 2:01:23 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779798,100.721138
ObjectId(60e7f4d70db4f0003df4f26b),2021-07-09T07:03:51.662Z,"7/9/2021, 2:03:51 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7f5720db4f0003df4f271),2021-07-09T07:06:26.659Z,"7/9/2021, 2:06:26 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779797,100.721138
ObjectId(60e7f6060db4f0003df4f275),2021-07-09T07:08:54.728Z,"7/9/2021, 2:08:54 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7f6a10db4f0003df4f27b),2021-07-09T07:11:29.733Z,"7/9/2021, 2:11:29 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779796,100.721138
ObjectId(60e7f7350db4f0003df4f27f),2021-07-09T07:13:57.826Z,"7/9/2021, 2:13:57 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7f7d00db4f0003df4f285),2021-07-09T07:16:32.353Z,"7/9/2021, 2:16:32 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779794,100.721146
ObjectId(60e7f8640db4f0003df4f289),2021-07-09T07:19:00.944Z,"7/9/2021, 2:19:00 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7f8ff0db4f0003df4f28f),2021-07-09T07:21:35.567Z,"7/9/2021, 2:21:35 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779791,100.721146
ObjectId(60e7f9940db4f0003df4f294),2021-07-09T07:24:04.279Z,"7/9/2021, 2:24:04 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7fa2e0db4f0003df4f29a),2021-07-09T07:26:38.671Z,"7/9/2021, 2:26:38 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779792,100.721146
ObjectId(60e7fac30db4f0003df4f2a0),2021-07-09T07:29:07.159Z,"7/9/2021, 2:29:07 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7fb5e0db4f0003df4f2a6),2021-07-09T07:31:42.355Z,"7/9/2021, 2:31:42 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.77979,100.721146
ObjectId(60e7fbf20db4f0003df4f2ac),2021-07-09T07:34:10.264Z,"7/9/2021, 2:34:10 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7fc8d0db4f0003df4f2b2),2021-07-09T07:36:45.343Z,"7/9/2021, 2:36:45 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779789,100.721146
ObjectId(60e7fd210db4f0003df4f2b8),2021-07-09T07:39:13.377Z,"7/9/2021, 2:39:13 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7fdbb0db4f0003df4f2be),2021-07-09T07:41:47.937Z,"7/9/2021, 2:41:47 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779789,100.721153
ObjectId(60e7fe500db4f0003df4f2c3),2021-07-09T07:44:16.488Z,"7/9/2021, 2:44:16 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e7feeb0db4f0003df4f2c9),2021-07-09T07:46:51.057Z,"7/9/2021, 2:46:51 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779787,100.721153
ObjectId(60e7ff7f0db4f0003df4f2ce),2021-07-09T07:49:19.635Z,"7/9/2021, 2:49:19 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e8001a0db4f0003df4f2d4),2021-07-09T07:51:54.194Z,"7/9/2021, 2:51:54 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779784,100.721153
ObjectId(60e800af0db4f0003df4f2d9),2021-07-09T07:54:23.212Z,"7/9/2021, 2:54:23 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e801490db4f0003df4f2df),2021-07-09T07:56:57.269Z,"7/9/2021, 2:56:57 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779782,100.721153
ObjectId(60e801dd0db4f0003df4f2e4),2021-07-09T07:59:25.792Z,"7/9/2021, 2:59:25 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e802780db4f0003df4f2ea),2021-07-09T08:02:00.425Z,"7/9/2021, 3:02:00 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779781,100.721176
ObjectId(60e8030c0db4f0003df4f2f0),2021-07-09T08:04:28.906Z,"7/9/2021, 3:04:28 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e803a70db4f0003df4f2f6),2021-07-09T08:07:03.877Z,"7/9/2021, 3:07:03 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779778,100.721169
ObjectId(60e8043c0db4f0003df4f2fc),2021-07-09T08:09:32.025Z,"7/9/2021, 3:09:32 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e804d60db4f0003df4f302),2021-07-09T08:12:06.753Z,"7/9/2021, 3:12:06 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779773,100.721161
ObjectId(60e8056b0db4f0003df4f308),2021-07-09T08:14:35.156Z,"7/9/2021, 3:14:35 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e806050db4f0003df4f30e),2021-07-09T08:17:09.772Z,"7/9/2021, 3:17:09 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779772,100.721161
ObjectId(60e8069a0db4f0003df4f314),2021-07-09T08:19:38.230Z,"7/9/2021, 3:19:38 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e807340db4f0003df4f31a),2021-07-09T08:22:12.818Z,"7/9/2021, 3:22:12 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.77977,100.721161
ObjectId(60e807c90db4f0003df4f320),2021-07-09T08:24:41.794Z,"7/9/2021, 3:24:41 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e808630db4f0003df4f326),2021-07-09T08:27:15.915Z,"7/9/2021, 3:27:15 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779771,100.721161
ObjectId(60e808f80db4f0003df4f32c),2021-07-09T08:29:44.454Z,"7/9/2021, 3:29:44 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e809930db4f0003df4f332),2021-07-09T08:32:19.042Z,"7/9/2021, 3:32:19 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779761,100.721169
ObjectId(60e80a270db4f0003df4f338),2021-07-09T08:34:47.562Z,"7/9/2021, 3:34:47 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e80ac20db4f0003df4f33e),2021-07-09T08:37:22.214Z,"7/9/2021, 3:37:22 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779763,100.721161
ObjectId(60e80b560db4f0003df4f344),2021-07-09T08:39:50.679Z,"7/9/2021, 3:39:50 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e80bf10db4f0003df4f34a),2021-07-09T08:42:25.285Z,"7/9/2021, 3:42:25 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779763,100.721161
ObjectId(60e80c850db4f0003df4f350),2021-07-09T08:44:53.782Z,"7/9/2021, 3:44:53 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e80d200db4f0003df4f356),2021-07-09T08:47:28.410Z,"7/9/2021, 3:47:28 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779765,100.721161
ObjectId(60e80db40db4f0003df4f35c),2021-07-09T08:49:56.890Z,"7/9/2021, 3:49:56 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e80e4f0db4f0003df4f362),2021-07-09T08:52:31.434Z,"7/9/2021, 3:52:31 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779766,100.721153
ObjectId(60e80ee40db4f0003df4f368),2021-07-09T08:55:00.355Z,"7/9/2021, 3:55:00 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e80f7e0db4f0003df4f36e),2021-07-09T08:57:34.535Z,"7/9/2021, 3:57:34 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779767,100.721153
ObjectId(60e810130db4f0003df4f374),2021-07-09T09:00:03.138Z,"7/9/2021, 4:00:03 PM",[],ObjectId(60c1c0aefa61cd0029515c6e),0,0
ObjectId(60e810ad0db4f0003df4f37a),2021-07-09T09:02:37.750Z,"7/9/2021, 4:02:37 PM",[],ObjectId(60b9e7180e6de2002a23074c),13.779768,100.721161
ObjectId(60e810f50db4f0003df4f380),2021-07-09T09:03:49.859Z,"7/9/2021, 4:03:49 PM",[],ObjectId(60b9e9980e6de2002a230751),0,0
